0011144N,101,Ecole maternelle Bret,Public,10,1322
0010322V,101,Ecole primaire,Public,10,1323
0010529V,151,Ecole primaire,Public,10,1325
0010681K,151,Ecole élémentaire,Public,10,1328
0010362N,151,Ecole élémentaire,Public,10,1332
0010372Z,151,Ecole élémentaire,Public,10,1333
0010981L,101,Ecole maternelle,Public,10,1333
0011257L,340,Collège de la Dombes,Public,10,1333
0010682L,151,Ecole maternelle,Public,10,1335
0011313X,151,Ecole primaire,Public,10,1336
0010962R,151,Ecole primaire,Public,10,1337
0010514D,151,Ecole primaire,Public,10,1338
0010530W,151,Ecole primaire,Public,10,1338
0010374B,151,Ecole primaire Spinosa,Public,10,1339
0011455B,151,LES MINIS COLIBRIS,Privé,10,1342
0010531X,151,Ecole primaire,Public,10,1342
0011024H,151,Ecole primaire,Public,10,1343
0011090E,151,Ecole primaire Village,Public,10,1344
0010969Y,101,Ecole maternelle Les Vavres,Public,10,1344
0011333U,340,Collège Yvon Morandat,Public,10,1344
0010950C,151,Ecole primaire,Public,10,1345
0011318C,151,Ecole primaire Le Bocage,Public,10,1346
0010375C,151,Ecole primaire,Public,10,1347
0010095Y,340,Collège privé Saint Joseph,Privé,10,1348
0010851V,151,Ecole primaire privée Sainte Marie,Privé,10,1348
0011274E,151,Ecole primaire Françoise Dolto,Public,10,1348
0011431A,302,Lycée général privé Saint Joseph,Privé,10,1348
0011181D,101,Ecole Maternelle,Public,10,1349
0011023G,151,Ecole élémentaire,Public,10,1350
0010852W,151,Ecole primaire privée Sainte-Colombe,Privé,10,1350
0011046G,101,Ecole maternelle,Public,10,1350
0011014X,151,Ecole primaire,Public,10,1351
0010325Y,101,Ecole maternelle,Public,10,1352
0010377E,151,Ecole primaire Antonin Rolland,Public,10,1353
0011432B,151,Ecole primaire publique la Diamanterie,Public,10,1354
0010931G,101,Ecole maternelle Le Jura,Public,10,1354
0010983N,101,Ecole maternelle Le Lion,Public,10,1354
0010975E,340,Collège Jacques Prévert,Public,10,1354
0011131Z,151,Ecole élementaire Le Jura,Public,10,1354
0010116W,151,Ecole primaire Prégnin,Public,10,1354
0010982M,151,Ecole élémentaire Le Lion,Public,10,1354
0011404W,151,Ecole primaire publique Boby Lapointe,Public,10,1354
0010316N,151,Ecole élémentaire,Public,10,1355
0010602Z,151,Ecole primaire,Public,10,1357
0010628C,151,Ecole primaire,Public,10,1358
0011422R,101,Ecole primaire privée Montessori Mont et Sourire,Privé,10,1360
0010401F,151,Ecole primaire,Public,10,1360
0010533Z,151,Ecole primaire,Public,10,1361
0010389T,151,Ecole primaire,Public,10,1362
0010653E,151,Ecole élémentaire,Public,10,1363
0010654F,101,Ecole maternelle,Public,10,1363
0011022F,151,Ecole maternelle,Public,10,1364
0011370J,151,Ecole primaire publique Théodore Mercier,Public,10,1365
0010476M,151,Ecole primaire,Public,10,1366
0010901Z,151,Ecole primaire,Public,10,1367
0010684N,151,ECOLE ELEMENTAIRE PUBLIQUE,Public,10,1368
0010741A,151,Ecole primaire françoise convert,Public,10,1369
0011335W,151,Ecole primaire,Public,10,1370
0010378F,151,Ecole primaire,Public,10,1371
0010192D,151,Ecole primaire,Public,10,1372
0011145P,151,Ecole primaire,Public,10,1373
0011363B,151,Ecole primaire publique Pomiers,Public,10,1374
0010725H,151,Ecole primaire,Public,10,1375
0010277W,101,Ecole maternelle Saint-Exupéry,Public,10,1376
0011093H,151,Ecole élémentaire Jacques Prévert,Public,10,1376
0011314Y,151,Ecole primaire,Public,10,1378
0010453M,151,Ecole primaire,Public,10,1379
0011091F,151,Ecole maternelle,Public,10,1380
0011133B,101,Ecole maternelle publique,Public,10,1381
0010984P,151,Ecole primaire,Public,10,1383
0010039M,340,Collège de l'Albarine,Public,10,1384
0011290X,151,Ecole primaire Claude Guichard,Public,10,1384
0010742B,151,Ecole primaire,Public,10,1385
0011058V,320,Lycée agricole privé de Saint-Sorlin,Privé,10,1386
0010477N,151,Ecole primaire,Public,10,1386
0010040N,340,Collège Louis Vuitton,Public,10,1388
0011021E,151,Ecole primaire,Public,10,1388
0011127V,151,Ecole primaire,Public,10,1389
0011287U,151,Ecole primaire,Public,10,1390
0010685P,151,Ecole primaire,Public,10,1393
0010953F,151,Ecole primaire,Public,10,1396
0010117X,151,Ecole primaire Les Genévriers,Public,10,1397
0011416J,352,Ecole secondaire privée 1 Grain d'Amour,Privé,10,1397
0010436U,151,Ecole primaire,Public,10,1398
0010107L,151,Ecole primaire,Public,10,1399
0010118Y,151,Ecole primaire,Public,10,1401
0010932H,151,Ecole primaire,Public,10,1402
0010538E,151,Ecole primaire,Public,10,1403
0010743C,151,Ecole primaire,Public,10,1405
0011125T,151,Ecole primaire,Public,10,1407
0010758U,151,Ecole primaire,Public,10,1408
0010178N,151,Ecole primaire,Public,10,1410
0010482U,151,Ecole primaire,Public,10,1411
0010686R,101,Ecole maternelle,Public,10,1412
0010638N,151,ECOLE ELEMENTAIRE PUBLIQUE,Public,10,1415
0010577X,101,Ecole maternelle,Public,10,1416
0010955H,151,Ecole élémentaire,Public,10,1416
0010278X,151,Ecole primaire,Public,10,1418
0010996C,101,Ecole maternelle Les Tourterelles,Public,10,1419
0011272C,151,Ecole élémentaire Les Gentianes,Public,10,1419
0010340P,151,Ecole élémentaire,Public,10,1420
0010042R,340,Collège Bel Air,Public,10,1420
0010805V,101,Ecole maternelle,Public,10,1420
0010578Y,151,Ecole primaire,Public,10,1421
0010560D,151,Ecole primaire georges barrachin,Public,10,1422
0010383L,151,Ecole élémentaire,Public,10,1423
0010384M,151,Ecole primaire Robert Doisneau,Public,10,1424
0010561E,151,Ecole élémentaire,Public,10,1425
0011216S,151,Ecole primaire du Moulin,Public,10,1426
0011238R,151,Ecole primaire privée La Sidoine,Privé,10,1427
0011276G,300,Lycée général et technologique du Val de Saône,Public,10,1427
0010240F,151,Ecole primaire,Public,10,1427
0010239E,151,Ecole élémentaire Béluizon,Public,10,1427
0011085Z,101,Ecole maternelle Les Corbettes,Public,10,1427
0010097A,340,Collège privé de la Sidoine,Privé,10,1427
0010066S,340,Collège Jean Moulin,Public,10,1427
0010687S,151,Ecole élémentaire,Public,10,1429
0010562F,151,Ecole primaire,Public,10,1430
0011092G,151,Ecole primaire,Public,10,1431
0010462X,151,Ecole primaire,Public,10,1434
0010122C,151,Ecole élémentaire Yves de Tonnac,Public,10,1435
0010997D,101,Ecole maternelle Bois Chatton,Public,10,1435
0010108M,151,Ecole primaire,Public,10,1436
0010415W,151,Ecole primaire,Public,10,1441
0010259B,153,ECOLE ELEMENTAIRE DAPPLICATION,Public,10,1443
0010939R,340,Collège Léon Comas,Public,10,1443
0011056T,320,Lycée agricole privé de l'Ain - site de Villars-les-Dombes,Privé,10,1443
0010956J,101,Ecole maternelle,Public,10,1443
0010485X,151,Ecole primaire,Public,10,1444
0010702H,151,Ecole primaire,Public,10,1445
0011044E,151,Ecole primaire,Public,10,1446
0011315Z,151,Ecole primaire,Public,10,1447
0010604B,151,Ecole primaire,Public,10,1448
0010463Y,151,Ecole primaire,Public,10,1449
0010518H,101,Ecole maternelle publique du Toison,Public,10,1450
0011221X,151,Ecole élémentaire,Public,10,1450
0010817H,101,Ecole maternelle,Public,10,1451
0010860E,151,Ecole primaire privée Saint Joseph,Privé,10,1451
0011229F,151,Ecole élementaire,Public,10,1451
0010218G,151,Ecole primaire Les Pelans,Public,10,1452
0010225P,151,Ecole élémentaire,Public,10,1453
0010226R,101,Ecole primaire,Public,10,1453
0010629D,151,Ecole primaire,Public,10,1454
0010957K,151,Ecole primaire,Public,10,1457
0010861F,151,Ecole primaire privée Saint Joseph,Privé,10,1457
0010046V,340,Collège du Renon,Public,10,1457
0020301S,151,Ecole primaire,Public,20,2001
0020303U,151,Ecole primaire,Public,20,2002
0022093P,151,Ecole primaire publique Ch. Chevalier,Public,20,2003
0020313E,151,Ecole élémentaire,Public,20,2009
0021907M,380,Maison Familiale Rurale vallée du retz - Ambleny,Privé,20,2011
0021799V,151,Ecole primaire,Public,20,2011
0020319L,151,Ecole primaire,Public,20,2013
0021584L,151,Ecole primaire,Public,20,2014
0020325T,151,Ecole primaire,Public,20,2017
0021760C,101,Ecole maternelle,Public,20,2018
0021852C,390,Section d'enseignement général et professionnel adapté du Collège,Public,20,2018
0020449C,151,Ecole primaire Yves Bres,Public,20,2018
0021949H,151,Ecole primaire,Public,20,2018
0020002S,340,Collège Louis Sandras,Public,20,2018
0020330Y,151,Ecole primaire,Public,20,2020
0020337F,101,Ecole maternelle,Public,20,2025
0021707V,101,Ecole maternelle,Public,20,2028
0021550Z,151,Ecole élémentaire,Public,20,2028
0020348T,151,Ecole primaire,Public,20,2031
0020350V,151,Ecole primaire,Public,20,2032
0020354Z,101,Ecole maternelle,Public,20,2035
0021934S,101,Ecole maternelle,Public,20,2037
0021827A,151,Ecole primaire,Public,20,2037
0021591U,151,Ecole primaire Raymond Tavernier,Public,20,2041
0020366M,151,Ecole primaire,Public,20,2046
0020368P,151,Ecole maternelle,Public,20,2047
0020370S,151,Ecole primaire,Public,20,2049
0020372U,151,Ecole primaire,Public,20,2050
0020377Z,151,Ecole élémentaire,Public,20,2054
0020004U,340,Collège Josquin des Prés,Public,20,2057
0020383F,101,Ecole maternelle,Public,20,2057
0021943B,151,Ecole primaire,Public,20,2057
0020384G,151,Ecole primaire - Chemin des Dames,Public,20,2058
0020388L,101,Ecole maternelle Faidherbe,Public,20,2059
0020387K,151,Ecole primaire Camille Desmoulins,Public,20,2059
0020389M,101,Ecole maternelle Saint-Exupéry,Public,20,2059
0021807D,101,Ecole maternelle Robinson,Public,20,2059
0021659T,340,Collège Jean Mermoz,Public,20,2064
0020395U,151,Ecole primaire Jules Verne / Léo Lagrange,Public,20,2064
0020397W,101,Ecole maternelle Pasteur,Public,20,2064
0021629K,151,Ecole primaire,Public,20,2065
0021565R,151,Ecole primaire,Public,20,2070
0020098W,151,Ecole primaire,Public,20,2071
0020100Y,151,Ecole primaire,Public,20,2073
0020101Z,101,Ecole primaire,Public,20,2074
0020107F,151,Ecole primaire,Public,20,2078
0020111K,151,Ecole primaire,Public,20,2081
0021630L,151,Ecole primaire,Public,20,2083
0020116R,151,Ecole primaire,Public,20,2085
0021988A,151,Ecole primaire,Public,20,2086
0020121W,151,Ecole primaire Hérou Pasteur,Public,20,2089
0021652K,151,Ecole primaire,Public,20,2093
0020131G,101,Ecole maternelle Alavoine,Public,20,2095
0021684V,101,Ecole maternelle Les Torrents,Public,20,2095
0020007X,340,Collège Henri Matisse,Public,20,2095
0022022M,301,Lycée d'enseignement technologique privé Sainte Sophie,Privé,20,2095
0020498F,320,Lycée professionnel privé Sainte Sophie - Lycée des métiers des services à la personne,Privé,20,2095
0021660U,390,Section d'enseignement général et professionnel adapté du Collège Henri Matisse,Public,20,2095
0020128D,151,Ecole primaire 1,Public,20,2095
0020129E,151,Ecole primaire 2,Public,20,2095
0020130F,101,Ecole maternelle du Centre,Public,20,2095
0021702P,151,Ecole primaire Les Torrents,Public,20,2095
0022131F,340,Collège privé saint antoine à bohain en vermandois,Privé,20,2095
0020133J,101,Ecole maternelle,Public,20,2097
0021669D,151,Ecole primaire,Public,20,2103
0020143V,151,Ecole primaire,Public,20,2106
0020144W,151,Ecole primaire,Public,20,2108
0020145X,151,Ecole primaire,Public,20,2109
0021600D,151,Ecole primaire privée Sainte Marie,Privé,20,2110
0020009Z,340,Collège Pierre et Marie-Curie,Public,20,2110
0021670E,151,Ecole primaire de La Saulx Judrée,Public,20,2110
0020151D,151,Ecole primaire,Public,20,2111
0021561L,151,Ecole primaire,Public,20,2112
0020153F,151,Ecole primaire,Public,20,2114
0020162R,151,Ecole primaire,Public,20,2123
0021695G,151,Ecole primaire,Public,20,2124
0021963Y,151,Ecole primaire,Public,20,2126
0021770N,151,Ecole primaire,Public,20,2128
0020171A,151,Ecole élémentaire,Public,20,2130
0021711Z,101,Ecole maternelle Francis James,Public,20,2131
0021712A,151,Ecole primaire,Public,20,2131
0020175E,151,Ecole primaire,Public,20,2133
0021631M,151,Ecole primaire de La Cité,Public,20,2134
0022094R,151,Ecole des Filles Cathy Faou,Public,20,2135
0020186S,151,Ecole primaire,Public,20,2139
0020187T,151,Ecole primaire,Public,20,2140
0021671F,151,Ecole primaire,Public,20,2141
0020479K,340,Collège privé Sacré-Coeur,Privé,20,2141
0021595Y,340,Collège Pierre Sellier,Public,20,2141
0021601E,151,Ecole primaire privée du Sacré-Coeur,Privé,20,2141
0021908N,380,Maison Familiale Rurale de La Capelle,Privé,20,2141
0020194A,151,Ecole primaire,Public,20,2145
0021212G,151,Ecole primaire,Public,20,2153
0020198E,151,Ecole primaire,Public,20,2153
0020199F,151,Ecole primaire La Vallée de La Crise,Public,20,2154
0020201H,151,Ecole primaire,Public,20,2157
0020203K,151,Ecole primaire Les Deux Vallées,Public,20,2158
0021632N,151,Ecole primaire,Public,20,2160
0020221E,151,Ecole primaire,Public,20,2163
0021735A,101,Ecole maternelle,Public,20,2163
0020011B,340,Collège François Truffaut,Public,20,2163
0020227L,101,Ecole maternelle Henri Morelle,Public,20,2165
0020467X,340,Collège privé Lacordaire,Privé,20,2165
0021602F,151,Ecole primaire privée Lacordaire,Privé,20,2165
0021651J,151,Ecole primaire M. Prat,Public,20,2165
0020229N,151,Ecole primaire,Public,20,2167
0020236W,101,Ecole maternelle La Madeleine,Public,20,2168
0020241B,151,Ecole primaire,Public,20,2168
0021672G,151,Ecole primaire,Public,20,2168
0021869W,300,Lycée d'enseignement général et technologique privé Saint Joseph,Privé,20,2168
0021528A,151,Ecole primaire Les Vaucrises-Hérissons,Public,20,2168
0021826Z,340,Collège Jean Rostand,Public,20,2168
0021960V,334,Section d'enseignement professionnel du Lycée Jean de La Fontaine,Public,20,2168
0021939X,306,Lycée polyvalent Jules Verne - Lycée des métiers des sciences et technologies pour un développement durable,Public,20,2168
0021655N,101,Ecole maternelle Les Vaucrises-Mauguins,Public,20,2168
0021725P,390,Section d'enseignement général et professionnel adapté du Collège Jean Rostand,Public,20,2168
0020012C,306,"Lycée polyvalent Jean de la Fontaine - Lycée des métiers de la santé, de la gestion et du commerce",Public,20,2168
0020468Y,340,Collège privé Saint Joseph,Privé,20,2168
0020235V,151,Ecole primaire La Madeleine,Public,20,2168
0020242C,151,Ecole primaire Les Filoirs,Public,20,2168
0021529B,101,Ecole maternelle Les Vaucrises-Hérissons,Public,20,2168
0021654M,151,Ecole primaire Les Vaucrises-Mauguins,Public,20,2168
0021728T,151,Ecole primaire Les Chesneaux,Public,20,2168
0021777W,101,Ecole maternelle Bois Blanchard,Public,20,2168
0020013D,334,Section d'enseignement professionnelle au lycée Jules Verne,Public,20,2168
0021604H,151,Ecole primaire privée Sainte Marie Madeleine,Privé,20,2168
0021724N,340,Collège Jean Racine,Public,20,2168
0021809F,151,Ecole primaire Bois Blanchard,Public,20,2168
0021999M,320,Lycée professionnel privé Saint Joseph - Lycée des métiers de l'hôtellerie et de la restauration,Privé,20,2168
0022194Z,151,Ecole primaire privée hors contrat la Chrysalide Chaudun,Privé,20,2172
0020015F,340,Collège Jacques Cartier,Public,20,2173
0020254R,101,Ecole maternelle Chardonnier-Lejeune,Public,20,2173
0020260X,101,Ecole maternelle Groupe scolaire Renan,Public,20,2173
0021875C,101,Ecole maternelle Les Linières,Public,20,2173
0020014E,300,Lycée d'enseignement général et technologique Gay Lussac,Public,20,2173
0020251M,101,Ecole maternelle Groupe scolaire du Brouage,Public,20,2173
0020252N,151,Ecole primaire du Centre,Public,20,2173
0020250L,151,Ecole primaire Henri Cadet,Public,20,2173
0021838M,151,Ecole primaire André Boulloche,Public,20,2173
0021906L,320,Lycée professionnel privé Saint Charles - Lycée des métiers de la sécurité et de la maintenance,Privé,20,2173
0021605J,151,Ecole primaire privée Saint Charles,Privé,20,2173
0021818R,320,Lycée agricole privé Robert Schuman de Chauny,Privé,20,2173
0022008X,320,Lycée professionnel Jean Macé - Lycée des métiers du développement durable,Public,20,2173
0020255S,151,Ecole primaire de La Chaussée,Public,20,2173
0020258V,151,Ecole primaire Renan,Public,20,2173
0020262Z,151,Ecole primaire La Résidence,Public,20,2173
0020257U,101,Ecole maternelle Groupe scolaire de La Chaussée,Public,20,2173
0020469Z,340,Collège privé Saint Charles,Privé,20,2173
0021493M,340,Collège Victor Hugo,Public,20,2173
0021520S,390,Section d'enseignement général et professionnel adapté du Collège Victor Hugo,Public,20,2173
0021795R,101,Ecole maternelle Germaine Harleux,Public,20,2173
0021870X,302,Lycée d'enseignement général privé Saint Charles - Lycée des métiers de la sécurité et de la maintenance,Privé,20,2173
0020264B,151,Ecole primaire,Public,20,2174
0020267E,101,Ecole maternelle,Public,20,2176
0021966B,151,Ecole primaire,Public,20,2180
0020277R,151,Ecole primaire,Public,20,2185
0021536J,151,Ecole primaire Christian Cabrol,Public,20,2186
0020281V,151,Ecole primaire,Public,20,2187
0021758A,101,Ecole maternelle,Public,20,2187
0020287B,151,Ecole primaire,Public,20,2190
0020288C,151,Ecole primaire,Public,20,2191
0020293H,151,Ecole primaire,Public,20,2195
0021831E,380,Maison Familiale Rurale de Clairfontaine,Privé,20,2197
0021696H,151,Ecole primaire,Public,20,2199
0020544F,151,Ecole primaire,Public,20,2201
0021948G,101,Ecole maternelle Le Géant,Public,20,2203
0021710Y,151,Ecole primaire J Moulin,Public,20,2203
0020016G,340,Collège de La Faye,Public,20,2209
0021537K,151,Ecole primaire,Public,20,2209
0021924F,101,Ecole maternelle,Public,20,2209
0021653L,151,Ecole primaire  de la Vallée de La Suippe,Public,20,2211
